open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1713579900000,63652.80,63788.00,63610.30,63730.90,390.770,1713580199999,24899167.85840,8234,202.654,12913156.36150,0
1713580200000,63730.90,63740.10,63600.00,63700.20,398.544,1713580499999,25377939.28120,8820,168.878,10751544.34220,0
1713580500000,63700.20,63947.90,63693.30,63887.90,1320.800,1713580799999,84322750.55290,16671,967.992,61807614.63530,0
1713580800000,63887.90,63979.70,63804.60,63971.00,757.448,1713581099999,48380894.33930,12046,385.356,24616870.21270,0
1713581100000,63971.10,64078.70,63891.50,64039.40,1198.193,1713581399999,76670645.66570,17349,655.237,41930206.96690,0
1713581400000,64039.30,64046.00,63880.00,63883.90,589.402,1713581699999,37685038.41020,10468,198.605,12697626.91290,0
1713581700000,63883.90,63892.40,63771.30,63803.70,372.431,1713581999999,23769935.59340,7772,143.838,9181201.51210,0
1713582000000,63803.70,63899.40,63730.00,63752.30,795.843,1713582299999,50760521.50680,12640,348.287,22215885.30320,0
1713582300000,63752.20,63966.00,63752.20,63904.80,1096.309,1713582599999,70030214.60840,12562,660.148,42163084.37140,0
1713582600000,63904.80,63909.00,63847.20,63900.00,264.370,1713582899999,16886403.60950,5771,121.564,7765158.80500,0
1713582900000,63900.00,63936.30,63820.00,63847.70,226.177,1713583199999,14446032.48800,6241,88.681,5664174.05700,0
1713583200000,63847.70,63999.90,63844.10,63985.40,341.574,1713583499999,21842717.61350,7468,203.828,13033707.27930,0
1713583500000,63985.40,64000.00,63920.30,63954.30,317.558,1713583799999,20311243.07950,6869,152.956,9783575.39250,0
1713583800000,63954.30,63965.30,63875.70,63941.30,272.155,1713584099999,17398022.26500,6491,131.073,8379634.33350,0
1713584100000,63941.30,63962.60,63847.10,63894.40,227.868,1713584399999,14562150.27090,6305,81.826,5229656.99940,0
1713584400000,63894.50,63950.00,63889.00,63949.90,132.271,1713584699999,8454325.46490,4228,61.196,3911555.00840,0
1713584700000,63950.00,63950.00,63821.80,63830.00,266.561,1713584999999,17029714.84910,6187,75.472,4821313.86900,0
1713585000000,63829.90,63895.10,63829.90,63895.00,159.423,1713585299999,10180960.15240,4208,67.570,4314886.92760,0
1713585300000,63895.10,63949.90,63872.90,63931.80,349.778,1713585599999,22357130.30640,6860,217.843,13924538.51280,0
1713585600000,63931.80,63944.10,63873.60,63896.20,216.308,1713585899999,13822906.98020,6517,104.685,6689741.53180,0
1713585900000,63896.10,63923.80,63845.50,63845.50,250.404,1713586199999,15997487.53000,4920,111.217,7106103.15350,0
1713586200000,63845.50,63923.90,63810.00,63810.00,240.943,1713586499999,15387406.77240,5262,104.204,6655956.51320,0
1713586500000,63810.00,63899.50,63779.90,63848.30,396.283,1713586799999,25300680.51120,6359,139.827,8927106.29350,0
1713586800000,63848.40,63876.40,63828.00,63845.50,273.148,1713587099999,17441487.59930,4261,93.953,5999210.26870,0
1713587100000,63845.50,63942.30,63829.20,63921.90,310.337,1713587399999,19826112.38910,4960,191.551,12239321.44620,0
1713587400000,63921.90,63930.10,63829.40,63928.40,423.492,1713587699999,27051610.08210,6746,164.210,10489419.07450,0
1713587700000,63928.50,64127.80,63928.40,64087.30,1112.666,1713587999999,71262004.28310,15070,696.831,44626733.61270,0
1713588000000,64087.20,64194.90,64052.00,64151.70,873.124,1713588299999,55999939.88782,14136,531.810,34110322.26222,0
1713588300000,64151.70,64244.00,64126.10,64162.80,1179.109,1713588599999,75685898.03070,17775,548.946,35236926.13630,0
1713588600000,64162.70,64200.00,63950.40,63978.30,1033.262,1713588899999,66184010.19120,15293,240.902,15435184.37420,0
1713588900000,63978.30,64186.80,63978.20,64102.00,666.057,1713589199999,42697449.86070,10460,504.307,32329392.91940,0
1713589200000,64102.00,64141.30,64020.30,64025.50,402.190,1713589499999,25772241.83020,7337,184.429,11818931.21260,0
1713589500000,64025.50,64046.20,63983.80,64002.70,274.350,1713589799999,17561732.30830,6301,97.731,6256271.06340,0
1713589800000,64002.70,64038.90,63950.40,64021.60,241.372,1713590099999,15446721.62300,5239,119.608,7654808.40500,0
1713590100000,64021.70,64079.90,63952.90,63984.90,292.655,1713590399999,18735444.51800,6133,147.279,9430019.74410,0
1713590400000,63985.00,64046.00,63950.50,64016.10,229.790,1713590699999,14705956.27700,5842,117.033,7490644.45290,0
1713590700000,64016.10,64089.70,63993.00,64065.10,225.888,1713590999999,14469521.33830,5810,141.550,9067003.58200,0
1713591000000,64065.00,64170.00,64016.00,64170.00,362.294,1713591299999,23222011.21430,7897,239.457,15349476.94830,0
1713591300000,64170.10,64195.50,64104.70,64191.70,321.456,1713591599999,20621607.82800,6686,131.755,8452880.23090,0
1713591600000,64191.80,64217.30,64135.30,64211.00,516.962,1713591899999,33182485.50160,9073,276.795,17768193.83310,0
1713591900000,64211.10,64211.10,64125.80,64143.70,288.356,1713592199999,18501355.23110,6397,94.275,6048550.21590,0
1713592200000,64143.70,64196.70,64125.70,64162.80,320.153,1713592499999,20542192.86230,6490,170.669,10951371.38500,0
1713592500000,64162.80,64182.20,64099.60,64117.80,300.637,1713592799999,19278369.78770,5845,132.962,8526312.01590,0
1713592800000,64117.60,64122.00,64000.00,64022.60,907.533,1713593099999,58140159.52350,12418,195.213,12508641.23580,0
1713593100000,64022.60,64040.00,63922.90,63963.30,599.526,1713593399999,38358774.26720,9369,212.110,13571645.18310,0
1713593400000,63963.40,64026.90,63901.70,64006.10,579.060,1713593699999,37041567.68010,8755,275.280,17611111.21950,0
1713593700000,64006.00,64035.50,63955.50,63987.80,293.036,1713593999999,18753957.42020,5670,140.769,9009539.91940,0
1713594000000,63987.80,64036.60,63958.80,64022.40,309.421,1713594299999,19807028.22260,4958,154.033,9860050.36690,0
1713594300000,64022.40,64053.90,64000.00,64040.00,195.205,1713594599999,12498998.85890,4147,112.229,7186117.43500,0
1713594600000,64039.90,64098.30,63981.70,64058.80,391.759,1713594899999,25093187.03390,6888,247.046,15824925.88850,0
1713594900000,64058.80,64109.80,64026.50,64088.90,265.731,1713595199999,17026982.70810,5767,121.965,7814701.90050,0
1713595200000,64089.00,64092.60,64018.70,64035.50,187.275,1713595499999,11996652.98630,5048,89.054,5704892.51790,0
1713595500000,64035.50,64190.00,64024.90,64118.30,596.716,1713595799999,38274066.14040,9125,312.726,20058220.46450,0
1713595800000,64118.30,64118.40,63997.00,64002.90,480.234,1713596099999,30750537.69990,9572,229.279,14680433.39400,0
1713596100000,64003.00,64072.60,64002.90,64017.30,302.022,1713596399999,19338741.91000,5500,153.216,9810223.61400,0
1713596400000,64017.40,64102.90,64017.40,64089.60,278.933,1713596699999,17870734.97220,4986,170.327,10912489.22110,0
1713596700000,64089.50,64134.20,64017.00,64019.40,227.310,1713596999999,14562081.24350,5743,89.477,5732942.57820,0
1713597000000,64019.10,64041.00,63990.90,63991.00,217.737,1713597299999,13938491.49720,5420,77.364,4952720.77500,0
1713597300000,63990.90,64040.00,63961.00,63981.10,440.228,1713597599999,28173174.89450,7342,199.838,12789335.07530,0
1713597600000,63981.20,64000.00,63963.50,63969.20,184.618,1713597899999,11812723.76240,4602,92.449,5915401.96130,0
1713597900000,63969.20,64020.70,63956.30,63961.30,221.182,1713598199999,14151997.08160,4617,106.418,6809387.30140,0
1713598200000,63961.20,64027.80,63961.20,64012.30,186.453,1713598499999,11931515.00830,4826,103.920,6650342.08330,0
1713598500000,64012.30,64017.10,63978.00,63991.00,138.513,1713598799999,8864047.88890,3440,90.255,5775674.10900,0
1713598800000,63991.00,64012.90,63966.00,63996.80,204.336,1713599099999,13075175.75230,4044,98.278,6288516.63990,0
1713599100000,63996.90,64006.60,63923.30,63941.60,389.013,1713599399999,24880581.19370,5616,154.120,9857783.89590,0
1713599400000,63941.60,63968.40,63893.70,63966.50,503.038,1713599699999,32155882.14260,6783,154.753,9893401.12850,0
1713599700000,63966.60,63966.60,63907.60,63937.90,275.048,1713599999999,17585884.95910,4433,154.429,9874056.58120,0
1713600000000,63938.00,63967.20,63866.30,63882.50,535.045,1713600299999,34196830.50430,8104,183.388,11722492.67870,0
1713600300000,63882.60,63898.40,63700.00,63715.40,1490.733,1713600599999,95123510.43070,17749,614.670,39228679.45530,0
1713600600000,63715.50,63776.40,63680.00,63766.00,1074.859,1713600899999,68497722.54760,14028,562.900,35874207.52620,0
1713600900000,63766.10,63776.80,63680.00,63760.30,615.655,1713601199999,39231527.84570,10066,357.420,22777285.35960,0
1713601200000,63760.40,63845.00,63749.40,63809.30,607.627,1713601499999,38768842.18310,9073,431.060,27503828.56090,0
1713601500000,63809.30,63892.50,63804.20,63860.80,502.399,1713601799999,32081267.75980,7725,336.023,21457062.27100,0
1713601800000,63860.90,63898.50,63806.10,63822.10,305.357,1713602099999,19499007.79700,6251,138.221,8827287.62280,0
1713602100000,63822.60,63849.40,63811.50,63816.50,161.985,1713602399999,10339067.98480,4167,80.184,5117996.73270,0
1713602400000,63816.60,63878.00,63816.50,63854.80,191.363,1713602699999,12220272.95700,4154,122.406,7816597.13920,0
1713602700000,63854.80,63854.80,63729.60,63768.70,356.580,1713602999999,22741634.36410,6655,126.105,8041810.18410,0
1713603000000,63768.70,63810.00,63712.40,63732.00,338.868,1713603299999,21605086.41250,6606,134.716,8589470.94950,0
1713603300000,63731.90,63742.00,63620.00,63706.80,1043.961,1713603599999,66481753.37960,12650,437.540,27863064.83400,0
1713603600000,63706.80,63759.30,63525.60,63560.30,1313.611,1713603899999,83568956.46670,16997,474.385,30188665.06760,0
1713603900000,63560.40,63605.10,63471.80,63494.80,1740.330,1713604199999,110542189.77260,17834,675.643,42916799.85660,0
1713604200000,63494.90,63614.10,63468.10,63521.70,2039.895,1713604499999,129615143.45650,17090,1172.366,74485272.69370,0
1713604500000,63521.60,63575.30,63461.40,63504.70,678.955,1713604799999,43122977.72460,11458,322.978,20514358.16010,0
1713604800000,63504.70,63611.80,63496.00,63606.20,1075.154,1713605099999,68311268.44040,11232,693.717,44078607.63720,0
1713605100000,63606.20,63640.90,63537.80,63563.10,580.550,1713605399999,36918871.37840,9942,285.505,18155779.35480,0
1713605400000,63563.10,63647.70,63560.10,63593.50,496.367,1713605699999,31573145.37040,8494,249.603,15877701.95360,0
1713605700000,63593.40,63644.60,63560.00,63568.40,308.880,1713605999999,19644501.01320,6295,146.652,9326521.44860,0
1713606000000,63568.40,63568.50,63476.50,63525.00,552.424,1713606299999,35087482.10270,7907,148.676,9443565.29160,0
1713606300000,63524.90,63543.50,63252.40,63372.40,1981.624,1713606599999,125562830.89030,24821,782.340,49569530.49660,0
1713606600000,63372.40,63446.20,63244.00,63420.00,1645.712,1713606899999,104220304.90740,21792,939.291,59495006.99350,0
1713606900000,63420.00,63623.30,63415.50,63583.40,1495.454,1713607199999,95009776.18320,19261,931.677,59191763.79370,0
1713607200000,63583.40,63757.70,63578.30,63616.00,1517.522,1713607499999,96635502.63600,23127,775.091,49357839.25850,0
1713607500000,63615.50,63709.40,63504.20,63557.50,671.487,1713607799999,42711547.07110,12188,303.397,19300261.37390,0
1713607800000,63557.50,63648.90,63555.90,63607.00,362.967,1713608099999,23087189.92320,8181,202.539,12883524.34790,0
1713608100000,63606.90,63609.30,63420.30,63460.00,830.931,1713608399999,52751945.69320,12784,353.630,22448017.57600,0
1713608400000,63460.00,63476.10,63333.70,63457.10,782.738,1713608699999,49628912.05670,12982,365.594,23184499.04560,0
1713608700000,63457.10,63535.50,63346.20,63498.10,831.137,1713608999999,52736760.03440,13223,506.192,32121205.79680,0
1713609000000,63498.10,63580.00,63498.00,63566.90,378.578,1713609299999,24054511.06260,8319,229.894,14607498.71400,0
1713609300000,63567.00,63648.60,63527.00,63626.40,706.267,1713609599999,44917867.21960,11798,435.222,27683634.03460,0
1713609600000,63626.30,63653.10,63571.80,63641.90,353.470,1713609899999,22488208.51520,7359,185.742,11817659.13710,0
1713609900000,63642.00,63726.50,63569.90,63590.20,636.710,1713610199999,40530286.89940,12235,287.403,18298471.38400,0
1713610200000,63590.20,63626.60,63573.40,63591.50,362.601,1713610499999,23060786.33790,6835,163.085,10372327.15610,0
1713610500000,63591.60,63609.90,63519.20,63538.70,299.572,1713610799999,19038441.28440,5931,80.774,5133959.98170,0
1713610800000,63538.60,63630.50,63525.30,63594.00,332.134,1713611099999,21118231.60670,7707,188.591,11991065.62120,0
1713611100000,63595.10,63724.30,63586.40,63724.30,436.897,1713611399999,27820561.56080,9211,256.549,16336354.82370,0
1713611400000,63724.30,63838.70,63703.90,63793.90,1066.608,1713611699999,68033070.50320,16394,565.254,36053654.09760,0
1713611700000,63794.00,63876.80,63737.20,63815.00,1000.463,1713611999999,63850514.14570,13577,565.929,36118127.08270,0
1713612000000,63815.10,63900.00,63738.20,63750.00,708.678,1713612299999,45228985.32070,12624,299.059,19094782.34580,0
1713612300000,63749.90,63796.80,63655.50,63701.60,656.948,1713612599999,41857297.63620,10253,304.009,19372814.45990,0
1713612600000,63701.50,63739.80,63650.80,63691.20,367.504,1713612899999,23406641.59540,8972,202.810,12918587.59830,0
1713612900000,63691.30,63787.90,63691.20,63772.00,318.460,1713613199999,20305486.10050,6868,162.033,10331001.03630,0
1713613200000,63771.90,63780.00,63594.50,63671.00,871.440,1713613499999,55482374.87120,11336,264.946,16866689.76860,0
1713613500000,63671.00,63729.00,63671.00,63729.00,264.041,1713613799999,16819933.64050,6033,125.464,7992379.89420,0
1713613800000,63728.90,63749.80,63663.00,63749.80,227.900,1713614099999,14521453.83700,5706,128.709,8201308.07450,0
1713614100000,63749.70,63755.80,63665.00,63688.70,204.579,1713614399999,13031376.21290,5007,91.834,5849557.60180,0
1713614400000,63688.70,63794.30,63676.00,63794.30,356.112,1713614699999,22690798.57760,7650,219.618,13994977.06180,0
1713614700000,63794.20,63815.80,63700.90,63775.60,460.644,1713614999999,29369128.32340,7096,167.107,10655427.17340,0
1713615000000,63775.70,63808.90,63757.10,63796.90,202.536,1713615299999,12918221.52490,5007,117.771,7511903.78810,0
1713615300000,63796.80,63796.80,63683.50,63729.30,313.648,1713615599999,19991349.03230,6733,108.028,6885933.79300,0
1713615600000,63729.30,63741.40,63537.30,63631.10,696.301,1713615899999,44280964.62550,11252,271.463,17261626.49080,0
1713615900000,63631.10,63655.60,63559.10,63647.80,314.936,1713616199999,20035874.79020,7456,140.057,8910514.95690,0
1713616200000,63647.80,63700.00,63565.50,63693.40,376.374,1713616499999,23953137.12300,8845,196.418,12501964.07850,0
1713616500000,63693.40,63705.80,63628.80,63678.50,257.880,1713616799999,16418690.14310,6341,110.179,7014456.06620,0
1713616800000,63678.50,63828.90,63665.20,63788.10,579.217,1713617099999,36938677.50150,9609,359.078,22897467.50150,0
1713617100000,63788.10,63916.00,63754.60,63883.60,713.595,1713617399999,45568727.11590,12230,467.525,29858538.90110,0
1713617400000,63883.70,63910.60,63803.90,63831.40,456.672,1713617699999,29156832.08390,9389,180.498,11524892.18680,0
1713617700000,63831.40,63872.00,63779.00,63790.80,290.468,1713617999999,18538691.48690,6829,135.408,8642758.49490,0
1713618000000,63790.80,64034.10,63780.40,63950.90,1068.668,1713618299999,68330349.73060,18489,710.912,45457100.48080,0
1713618300000,63950.80,64000.50,63870.70,63892.60,548.109,1713618599999,35033883.97810,11618,234.671,15000961.44140,0
1713618600000,63892.50,63925.80,63790.20,63834.50,454.287,1713618899999,29003262.80970,9105,222.683,14217279.34510,0
1713618900000,63834.50,63899.50,63792.60,63806.70,446.693,1713619199999,28513368.08580,8558,184.927,11804681.24560,0
1713619200000,63806.70,63831.50,63768.00,63814.90,334.323,1713619499999,21328992.29660,6870,161.133,10280765.71490,0
1713619500000,63814.90,63915.10,63798.90,63911.80,326.162,1713619799999,20832389.10280,7014,219.398,14012907.70060,0
1713619800000,63911.90,63916.10,63858.50,63915.20,301.115,1713620099999,19236275.83020,7121,136.397,8713871.01760,0
1713620100000,63915.20,63977.00,63870.30,63972.90,432.543,1713620399999,27654356.70790,8540,260.357,16646388.16220,0
1713620400000,63973.00,63999.00,63873.90,63899.40,382.839,1713620699999,24479462.50000,8448,165.449,10580829.43850,0
1713620700000,63899.40,63899.50,63832.40,63863.00,348.924,1713620999999,22282604.45000,7175,140.395,8965347.42040,0
1713621000000,63863.00,63863.00,63814.40,63820.00,221.597,1713621299999,14144836.44600,5928,102.758,6558969.27960,0
1713621300000,63820.10,63868.40,63816.50,63846.50,201.661,1713621599999,12874812.21220,4809,93.865,5992613.00560,0
1713621600000,63846.40,63925.20,63846.40,63919.00,304.208,1713621899999,19437693.73960,7123,184.893,11813491.91250,0
1713621900000,63919.00,63922.30,63868.70,63900.40,233.600,1713622199999,14927884.01800,5842,93.050,5946336.63230,0
1713622200000,63900.40,63913.60,63800.10,63821.40,334.685,1713622499999,21368413.12500,7428,101.961,6509474.13760,0
1713622500000,63821.40,63902.20,63812.00,63832.30,252.102,1713622799999,16100449.01070,6011,119.881,7655774.77380,0
1713622800000,63832.40,63866.80,63717.70,63748.30,461.133,1713623099999,29410629.68160,8464,180.242,11495170.56160,0
1713623100000,63748.30,63800.00,63713.60,63800.00,284.362,1713623399999,18130882.79760,6429,145.622,9285516.24290,0
1713623400000,63800.00,63800.00,63726.10,63774.80,351.840,1713623699999,22432245.33380,6509,146.340,9330670.16760,0
1713623700000,63774.90,63798.20,63703.20,63770.40,319.492,1713623999999,20366711.29390,5850,125.781,8018875.29610,0
1713624000000,63770.50,63868.60,63770.40,63854.20,428.161,1713624299999,27330829.94560,6651,304.552,19440328.05780,0
1713624300000,63854.30,63963.60,63849.50,63939.90,490.940,1713624599999,31375064.83320,9530,292.073,18666026.38040,0
1713624600000,63940.00,63959.70,63892.20,63950.00,291.763,1713624899999,18651337.84480,6379,157.954,10097792.21150,0
1713624900000,63949.90,63955.00,63866.00,63906.00,241.369,1713625199999,15426529.05880,6077,82.963,5302481.73550,0
1713625200000,63905.90,63936.70,63855.00,63869.50,268.086,1713625499999,17127660.33620,5806,108.784,6950703.26290,0
1713625500000,63869.50,63870.60,63761.50,63783.10,513.682,1713625799999,32772567.11470,8171,218.178,13918924.43000,0
1713625800000,63783.10,63859.00,63758.00,63821.30,292.044,1713626099999,18636764.69980,6196,151.216,9649913.38440,0
1713626100000,63821.30,63904.60,63821.30,63880.00,280.127,1713626399999,17893525.12990,5899,156.601,10002923.21180,0
1713626400000,63880.00,63935.20,63855.80,63896.00,348.356,1713626699999,22257564.75380,5937,207.248,13242822.05170,0
1713626700000,63895.90,63940.00,63874.70,63923.50,186.133,1713626999999,11896757.00630,4751,93.938,6004192.42170,0
1713627000000,63923.60,64169.70,63903.30,64133.80,1411.960,1713627299999,90426864.76562,18857,973.006,62321295.50302,0
1713627300000,64133.80,64399.60,64072.80,64342.20,2942.959,1713627599999,189030451.25170,36481,1879.059,120704086.80540,0
1713627600000,64342.20,64650.00,64251.20,64532.40,3906.645,1713627899999,251775908.76610,47608,2370.656,152807017.64840,0
1713627900000,64532.40,64940.00,64528.70,64765.30,5666.857,1713628199999,367098115.12604,66800,3072.784,199076170.54784,0
1713628200000,64765.30,64884.10,64629.60,64743.20,2824.275,1713628499999,182853203.35160,37559,1493.410,96703216.58350,0
1713628500000,64743.20,64800.00,64676.80,64771.00,1096.153,1713628799999,70961373.73490,20190,516.792,33457802.21000,0
1713628800000,64771.00,64949.00,64528.00,64576.10,3397.949,1713629099999,219994362.07920,41809,1483.622,96101942.96640,0
1713629100000,64576.10,64647.80,64421.80,64518.20,2842.057,1713629399999,183368679.00630,37446,1532.613,98885727.68750,0
1713629400000,64518.20,64641.50,64500.00,64572.20,1309.713,1713629699999,84578003.50430,21056,784.625,50669075.88750,0
1713629700000,64572.20,64847.10,64520.80,64758.00,1982.558,1713629999999,128339056.28720,25318,1038.266,67203301.82390,0
1713630000000,64757.90,64757.90,64589.30,64665.50,1611.648,1713630299999,104218028.57760,21551,550.653,35610441.02520,0
1713630300000,64665.50,64734.30,64606.50,64705.10,727.432,1713630599999,47050778.91780,12668,440.248,28476821.29230,0
1713630600000,64705.20,64709.30,64576.80,64602.40,956.027,1713630899999,61796150.26920,11243,225.461,14572017.10960,0
1713630900000,64601.70,64813.80,64577.00,64760.10,1107.223,1713631199999,71676272.86280,16131,704.935,45638644.17890,0
1713631200000,64760.00,64818.30,64692.90,64709.50,674.649,1713631499999,43688359.31430,11679,285.398,18482762.80890,0
1713631500000,64709.50,64780.00,64623.30,64695.90,425.942,1713631799999,27555320.95720,11408,190.592,12330209.66160,0
1713631800000,64696.00,64811.30,64670.80,64785.10,505.644,1713632099999,32740650.91170,10301,283.150,18335203.26860,0
1713632100000,64785.20,64798.00,64687.50,64708.90,522.993,1713632399999,33857873.52480,9419,157.589,10203961.11210,0
1713632400000,64708.80,64911.80,64708.80,64900.00,1126.578,1713632699999,73046261.10410,18506,748.946,48562266.85260,0
1713632700000,64899.90,65079.20,64858.90,65079.10,2186.655,1713632999999,142069937.72480,26683,1537.290,99886733.06360,0
1713633000000,65079.10,65180.00,64880.00,64966.30,2191.896,1713633299999,142516199.60461,29228,1103.858,71793845.91671,0
1713633300000,64966.60,65349.10,64965.70,65287.60,3938.538,1713633599999,256847424.98476,44898,2211.292,144191604.47726,0
1713633600000,65287.50,65375.00,65201.40,65312.40,1758.120,1713633899999,114758464.92120,28172,776.363,50685472.63240,0
1713633900000,65312.30,65375.00,65160.60,65216.40,1157.695,1713634199999,75553181.07810,21488,475.041,31004659.60620,0
1713634200000,65216.40,65400.00,65093.50,65125.80,1696.879,1713634499999,110690589.97150,27016,754.039,49202841.51970,0
1713634500000,65125.70,65217.60,65064.60,65182.20,763.718,1713634799999,49743814.96260,16125,383.631,24988183.14340,0
1713634800000,65182.20,65352.60,65105.00,65296.20,1054.941,1713635099999,68840486.78910,20512,549.791,35876602.80220,0
1713635100000,65296.20,65330.00,65068.70,65153.90,1426.480,1713635399999,92950711.99290,23314,470.396,30652973.03250,0
1713635400000,65153.90,65240.80,65120.00,65195.20,628.429,1713635699999,40965004.59750,13186,289.620,18879705.20820,0
1713635700000,65195.20,65281.10,65156.90,65167.90,695.269,1713635999999,45347205.97470,12978,330.054,21527021.50880,0
1713636000000,65167.90,65269.20,65134.90,65232.90,616.511,1713636299999,40199757.34710,12092,263.578,17187679.55980,0
1713636300000,65232.90,65281.90,64793.80,64954.00,3175.890,1713636599999,206369599.54450,36910,1135.743,73814882.93970,0
1713636600000,64954.00,65149.40,64850.00,65060.00,1639.456,1713636899999,106608702.60980,25840,994.380,64667253.59620,0
1713636900000,65059.90,65060.00,64917.30,64984.80,687.668,1713637199999,44686924.04770,15824,291.581,18949776.47100,0
1713637200000,64984.80,65030.70,64875.10,64986.70,575.928,1713637499999,37400602.34520,13127,288.182,18715186.66910,0
1713637500000,64986.70,65050.00,64916.10,64957.60,881.974,1713637799999,57313737.81080,12745,325.394,21148280.25240,0
1713637800000,64957.70,65096.40,64950.00,65076.00,688.674,1713638099999,44786127.40810,10810,513.431,33388919.90460,0
1713638100000,65075.90,65076.00,64911.90,64928.90,451.530,1713638399999,29334919.71500,10179,147.806,9603744.58110,0
1713638400000,64928.90,65013.30,64900.00,64960.30,354.241,1713638699999,23009309.59160,7795,177.979,11560861.30110,0
1713638700000,64960.30,64979.80,64916.30,64942.00,244.786,1713638999999,15898704.39220,6907,121.690,7904149.99590,0
1713639000000,64942.00,65004.60,64836.00,64927.00,638.493,1713639299999,41443180.44360,10924,357.285,23191539.19280,0
1713639300000,64927.00,64983.10,64916.30,64932.60,265.966,1713639599999,17274325.19700,6509,147.164,9558038.85920,0
1713639600000,64932.50,64973.70,64851.20,64919.40,480.693,1713639899999,31203964.11840,10338,231.229,15010535.73290,0
1713639900000,64919.40,64948.70,64825.70,64878.00,486.698,1713640199999,31578619.53070,9193,217.343,14100597.37080,0
1713640200000,64878.00,64906.00,64756.20,64775.30,856.078,1713640499999,55496268.94750,12727,299.883,19442195.55990,0
1713640500000,64775.30,64892.60,64768.70,64789.20,570.707,1713640799999,36996113.75310,10740,286.769,18590441.71310,0
1713640800000,64789.30,64840.10,64771.80,64815.30,508.858,1713641099999,32972269.90440,8067,258.920,16777486.51400,0
1713641100000,64815.30,64844.00,64772.50,64784.50,319.791,1713641399999,20720583.09230,6033,162.783,10547481.14730,0
1713641400000,64784.60,64869.90,64771.80,64853.50,506.292,1713641699999,32817988.76960,9771,302.947,19637494.80000,0
1713641700000,64853.50,64858.80,64782.10,64826.30,269.632,1713641999999,17477184.35710,6693,142.680,9248543.49810,0
1713642000000,64826.30,64897.40,64826.30,64876.90,380.211,1713642299999,24662385.15880,6110,215.163,13956800.72520,0
1713642300000,64876.90,64892.00,64785.70,64837.50,300.452,1713642599999,19478030.27290,6760,156.609,10152592.15150,0
1713642600000,64837.50,64837.50,64770.90,64795.20,291.727,1713642899999,18902731.26310,4823,146.222,9474842.39810,0
1713642900000,64795.10,64864.10,64791.10,64834.70,215.907,1713643199999,13997978.29010,5444,121.797,7896209.09550,0
1713643200000,64834.80,64961.70,64834.80,64875.30,559.396,1713643499999,36310192.43190,8457,370.033,24020936.44420,0
1713643500000,64875.30,64964.10,64872.40,64934.40,414.971,1713643799999,26940164.90130,7418,262.171,17020712.33750,0
1713643800000,64934.30,65013.00,64865.10,64880.30,534.167,1713644099999,34686731.42860,10460,304.384,19768866.37920,0
1713644100000,64880.20,64939.00,64793.40,64800.00,344.363,1713644399999,22340296.43980,7524,182.018,11809868.32750,0
1713644400000,64800.10,64811.40,64573.20,64681.00,2298.171,1713644699999,148588350.07234,25768,777.478,50270778.53750,0
1713644700000,64681.00,64820.90,64650.00,64684.00,751.668,1713644999999,48665456.88730,11845,435.044,28168352.83600,0
1713645000000,64684.00,64852.00,64684.00,64761.50,470.788,1713645299999,30499088.50990,9775,332.773,21559709.57480,0
1713645300000,64761.50,64790.30,64718.90,64756.70,253.625,1713645599999,16421557.54790,5106,98.182,6357290.80470,0
1713645600000,64756.60,64778.20,64693.50,64741.00,184.105,1713645899999,11919637.65080,4664,83.733,5421077.09570,0
1713645900000,64741.00,64774.40,64701.20,64711.30,234.515,1713646199999,15182002.39530,5269,104.898,6791310.94990,0
1713646200000,64711.20,64753.70,64675.70,64679.50,288.267,1713646499999,18652712.51360,5597,143.546,9289694.58410,0
1713646500000,64679.50,64706.50,64636.20,64690.70,300.943,1713646799999,19461701.94110,5624,113.728,7354879.84000,0
1713646800000,64690.60,64776.80,64645.20,64748.80,518.676,1713647099999,33562019.87840,7905,296.388,19182427.41530,0
1713647100000,64748.70,64776.90,64745.40,64764.20,215.089,1713647399999,13929995.94020,4639,123.055,7969466.00040,0
1713647400000,64764.10,64769.50,64728.50,64760.30,137.293,1713647699999,8889736.65070,3978,61.531,3984288.92170,0
1713647700000,64760.30,64774.90,64708.90,64712.80,216.015,1713647999999,13986495.86020,4730,76.050,4924446.13160,0
1713648000000,64712.80,64724.80,64673.00,64675.90,168.814,1713648299999,10922858.21360,4187,58.876,3809710.38650,0
1713648300000,64675.80,64685.60,64610.10,64638.10,275.679,1713648599999,17820872.10230,5850,105.107,6794217.81290,0
1713648600000,64638.00,64700.00,64606.90,64642.00,248.788,1713648899999,16086100.58200,5268,93.477,6043786.80010,0
1713648900000,64642.00,64693.40,64600.00,64600.80,170.653,1713649199999,11031480.58690,5027,70.362,4548834.00840,0
1713649200000,64600.70,64776.40,64600.70,64772.80,429.896,1713649499999,27812177.99670,8213,338.893,21924542.42860,0
1713649500000,64772.80,64800.00,64744.80,64744.90,265.471,1713649799999,17196568.10170,5131,158.202,10248182.79470,0
1713649800000,64744.90,64753.00,64650.00,64661.70,192.570,1713650099999,12458203.23690,5632,69.205,4477487.23020,0
1713650100000,64661.70,64701.00,64587.40,64700.40,261.444,1713650399999,16900782.30280,6665,138.609,8961817.90880,0
